,Canal,SubCanal,Grupo 1 ,Grupo 2,Afiliação,VL Receita Total,Receita Net MDR,Receita de antecipação de recebiveis,Outras Receitas,Custo de Net MDR,Custo de antecipação de recebiveis,Custo de Outras Receitas,custo_total,lucro Net MDR,lucro antecipação de recebiveis,lucro outras receitas,lucro total,margem Net MDR,margem antecipação de recebiveis,margem Outras Receitas,margem total
9614,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e265af233339e7df87b452a,1,0,0,1,0,0,1,1,0,0,0,0,,,0.0,0.0
9615,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e27122198b12d26241f0f47,110,59,0,51,41,0,26,67,18,0,25,43,0.3050847457627119,,0.49019607843137253,0.39090909090909093
9616,DIGITAL,SubCanal 2,Grupo C,LUCCA ZADRA,5e272f16f9c5b8261f772f8a,148,68,36,44,48,13,22,83,20,23,22,65,0.29411764705882354,0.6388888888888888,0.5,0.4391891891891892
9617,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e273481a44f284b1c28def0,19,1,10,8,1,4,4,9,0,6,4,10,0.0,0.6,0.5,0.5263157894736842
9618,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e273cf514583038cb490c0e,17,5,0,12,3,0,6,9,2,0,6,8,0.4,,0.5,0.47058823529411764
9619,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e2743ea36f5ce31feed4174,1,0,0,1,0,0,1,1,0,0,0,0,,,0.0,0.0
9620,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e27446f741a1e790b9504fa,574,455,0,119,318,0,59,377,137,0,60,197,0.3010989010989011,,0.5042016806722689,0.343205574912892
9621,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e2759d3741a1e790b95058a,30,26,0,4,18,0,2,20,8,0,2,10,0.3076923076923077,,0.5,0.3333333333333333
9622,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e27617ca44f284b1c28e011,15,8,0,7,5,0,4,9,3,0,3,6,0.375,,0.42857142857142855,0.4
9623,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e27681700550331f98a7136,3,1,0,2,0,0,1,1,1,0,1,2,1.0,,0.5,0.6666666666666666
9626,DIGITAL,SubCanal 2,Grupo D,JULIA,5e284c83e84f5923f0ca32e5,30,22,0,8,15,0,4,19,7,0,4,11,0.3181818181818182,,0.5,0.36666666666666664
9627,DIGITAL,SubCanal 2,Grupo C,BRUNA,5e2862799da81613b70f779c,302,175,0,127,122,0,63,185,53,0,64,117,0.3028571428571429,,0.5039370078740157,0.38741721854304634
9628,DIGITAL,SubCanal 2,Grupo C,WANESSA,5e287160741a1e790b950805,435,137,253,45,96,89,23,208,41,164,22,227,0.29927007299270075,0.6482213438735178,0.4888888888888889,0.5218390804597701
9629,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e2872cf4ee84679069bc680,593,412,0,181,288,0,90,378,124,0,91,215,0.30097087378640774,,0.5027624309392266,0.3625632377740304
9630,DIGITAL,SubCanal 2,Grupo D,NEIVA,5e2879ace84f5923f0ca33f9,62,56,0,6,39,0,3,42,17,0,3,20,0.30357142857142855,,0.5,0.3225806451612903
9632,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e287e9cfd107d38d02f76c0,80,49,0,31,34,0,16,50,15,0,15,30,0.30612244897959184,,0.4838709677419355,0.375
9633,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e288024bcc32a5e2697b13a,77,14,0,63,10,0,32,42,4,0,31,35,0.2857142857142857,,0.49206349206349204,0.45454545454545453
9634,DIGITAL,SubCanal 2,Grupo D,NEIVA,5e288a5938fcb75e21ddd2f9,21,17,0,4,12,0,2,14,5,0,2,7,0.29411764705882354,,0.5,0.3333333333333333
9636,DIGITAL,SubCanal 2,Grupo C,ARTHURO,5e28b12f2cde8f6c26479873,48,33,5,10,23,2,5,30,10,3,5,18,0.30303030303030304,0.6,0.5,0.375
9637,DIGITAL,SubCanal 2,Grupo C,WANESSA,5e28c01de84f5923f0ca35ad,134,26,105,3,18,37,2,57,8,68,1,77,0.3076923076923077,0.6476190476190476,0.3333333333333333,0.5746268656716418
9638,DIGITAL,SubCanal 2,Grupo C,BRUNA,5e28c09697e9c248806da431,1,0,0,1,0,0,1,1,0,0,0,0,,,0.0,0.0
9639,DIGITAL,SubCanal 2,Grupo D,JULIA,5e28ca1ebcc32a5e2697b2b3,28,13,0,15,9,0,8,17,4,0,7,11,0.3076923076923077,,0.4666666666666667,0.39285714285714285
9640,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e28f597a44f284b1c28e4a4,2,0,0,2,0,0,1,1,0,0,1,1,,,0.5,0.5
9641,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e298ba114583038cb4911da,3,0,0,3,0,0,1,1,0,0,2,2,,,0.6666666666666666,0.6666666666666666
9642,DIGITAL,SubCanal 2,Grupo D,DEBORA,5e29a48038f8496c21031b5b,17,3,5,9,2,2,5,9,1,3,4,8,0.3333333333333333,0.6,0.4444444444444444,0.47058823529411764
9643,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e29a5014e7f4d7e016cf040,9,4,0,5,3,0,2,5,1,0,3,4,0.25,,0.6,0.4444444444444444
9645,DIGITAL,SubCanal 2,Grupo B,BASE,5e29cb22f9c5b8261f7736f7,840,113,665,62,79,233,31,343,34,432,31,497,0.3008849557522124,0.649624060150376,0.5,0.5916666666666667
9646,DIGITAL,SubCanal 2,Grupo C,ARTHURO,5e29e244741a1e790b950cf1,3,1,0,2,1,0,1,2,0,0,1,1,0.0,,0.5,0.3333333333333333
9647,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e29e6d0ec51e76bb1ee1e2d,86,64,0,22,45,0,11,56,19,0,11,30,0.296875,,0.5,0.3488372093023256
9648,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e29e987b090fe6c0619d89e,687,445,0,242,311,0,121,432,134,0,121,255,0.30112359550561796,,0.5,0.37117903930131
9650,DIGITAL,SubCanal 2,Grupo C,ARTHURO,5e29f667b090fe6c0619d903,63,27,0,36,19,0,18,37,8,0,18,26,0.2962962962962963,,0.5,0.4126984126984127
9651,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e29f9482a76ee44bb9d62ae,1,0,0,1,0,0,1,1,0,0,0,0,,,0.0,0.0
9652,DIGITAL,SubCanal 2,Grupo D,DANIEL,5e29f9b40bfa376c0b036405,218,182,0,36,128,0,18,146,54,0,18,72,0.2967032967032967,,0.5,0.3302752293577982
9653,DIGITAL,SubCanal 2,Grupo C,LIDER HUNTER,5e29fcde2a76ee44bb9d62c8,64,26,0,38,18,0,19,37,8,0,19,27,0.3076923076923077,,0.5,0.421875
9654,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e29ff2c6bd9946d68c7e8b1,1,0,0,1,0,0,1,1,0,0,0,0,,,0.0,0.0
9655,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e2a03d456d05b5fa0c89820,0,0,0,0,0,0,0,0,0,0,0,0,,,,
9656,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e2a146dab560e34f7be49a5,7,0,0,7,0,0,4,4,0,0,3,3,,,0.42857142857142855,0.42857142857142855
9657,DIGITAL,SubCanal 2,Grupo D,DANIEL,5e2a2caace69a67ecc9384cc,4,0,0,4,0,0,2,2,0,0,2,2,,,0.5,0.5
9658,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e2a4f59210d2d1209b15fa1,54,27,0,27,19,0,14,33,8,0,13,21,0.2962962962962963,,0.48148148148148145,0.3888888888888889
9660,DIGITAL,SubCanal 2,Grupo D,JULIA,5e2ae5c7210d2d1209b1603d,28,17,0,11,12,0,5,17,5,0,6,11,0.29411764705882354,,0.5454545454545454,0.39285714285714285
9661,DIGITAL,SubCanal 2,Grupo C,PEDRO2,5e2b32a74df8b26bb6796474,125,19,91,15,13,32,8,53,6,59,7,72,0.3157894736842105,0.6483516483516484,0.4666666666666667,0.576
9662,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e2b3b4298e2f35f9bb02b3d,11,6,0,5,4,0,3,7,2,0,2,4,0.3333333333333333,,0.4,0.36363636363636365
9663,DIGITAL,SubCanal 2,Grupo D,JULIA,5e2b450ce8a03f20a42cd489,199,170,0,29,119,0,14,133,51,0,15,66,0.3,,0.5172413793103449,0.3316582914572864
9664,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e2b47aeff77531204876074,91,3,0,88,2,0,44,46,1,0,44,45,0.3333333333333333,,0.5,0.4945054945054945
9665,DIGITAL,SubCanal 2,Grupo D,JULIA,5e2b48c298e2f35f9bb02b93,2,1,0,1,1,0,0,1,0,0,1,1,0.0,,1.0,0.5
9666,DIGITAL,SubCanal 2,Grupo C,LUIS DROGHETTI,5e2b4a47ab560e34f7be4ce1,298,25,253,20,17,89,10,116,8,164,10,182,0.32,0.6482213438735178,0.5,0.610738255033557
9667,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e2b5f91e8a03f20a42cd4df,4,0,0,4,0,0,2,2,0,0,2,2,,,0.5,0.5
9669,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e2b784f98e2f35f9bb02c12,4,0,0,4,0,0,2,2,0,0,2,2,,,0.5,0.5
9670,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e2bac775b617620a9374280,591,315,0,276,221,0,138,359,94,0,138,232,0.2984126984126984,,0.5,0.3925549915397631
9671,DIGITAL,SubCanal 2,Grupo D,JULIA,5e2c5d6fff77531204876189,1,0,0,1,0,0,1,1,0,0,0,0,,,0.0,0.0
9672,DIGITAL,SubCanal 2,Grupo C,BABI,5e2c61b82a76ee44bb9d6786,743,271,0,472,190,0,236,426,81,0,236,317,0.2988929889298893,,0.5,0.4266487213997308
9673,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e2c9caa1fa8e934fc5f3a75,18,2,0,16,2,0,8,10,0,0,8,8,0.0,,0.5,0.4444444444444444
9675,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e2ed0a8210d2d1209b164e0,26,24,0,2,17,0,1,18,7,0,1,8,0.2916666666666667,,0.5,0.3076923076923077
9676,DIGITAL,SubCanal 2,Grupo C,LUCCA ZADRA,5e2eea7e98e2f35f9bb02e8e,176,123,0,53,86,0,26,112,37,0,27,64,0.3008130081300813,,0.5094339622641509,0.36363636363636365
9677,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e2eecd398e2f35f9bb02ea0,274,98,1,175,69,0,87,156,29,1,88,118,0.29591836734693877,1.0,0.5028571428571429,0.4306569343065693
9678,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e2eedf098e2f35f9bb02eb6,3,3,0,0,2,0,0,2,1,0,0,1,0.3333333333333333,,,0.3333333333333333
9679,DIGITAL,SubCanal 2,Grupo D,DEBORA,5e2ef4a8e414375abf263ea0,15,10,0,5,7,0,3,10,3,0,2,5,0.3,,0.4,0.3333333333333333
9680,DIGITAL,SubCanal 2,Grupo C,RAFAEL,5e2ef589ec51e76bb1ee25d9,3,2,0,1,2,0,0,2,0,0,1,1,0.0,,1.0,0.3333333333333333
9681,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e2ef8b3f9e1566d6d49534e,26,14,0,12,10,0,6,16,4,0,6,10,0.2857142857142857,,0.5,0.38461538461538464
9682,DIGITAL,SubCanal 2,Grupo C,ARTHURO,5e2ef968ec51e76bb1ee25f7,2,0,0,2,0,0,1,1,0,0,1,1,,,0.5,0.5
9683,DIGITAL,SubCanal 2,Grupo C,LUCCA ZADRA,5e2f02896bd9946d68c7f02e,244,69,172,3,48,60,1,109,21,112,2,135,0.30434782608695654,0.6511627906976745,0.6666666666666666,0.5532786885245902
9684,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e2f1b3f0bfa376c0b036c20,22,12,0,10,9,0,5,14,3,0,5,8,0.25,,0.5,0.36363636363636365
9685,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e2f1b87b090fe6c0619e0d1,156,21,121,14,15,42,7,64,6,79,7,92,0.2857142857142857,0.6528925619834711,0.5,0.5897435897435898
9686,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e2f1ec6ff7753120487650b,286,15,0,271,11,0,135,146,4,0,136,140,0.26666666666666666,,0.5018450184501845,0.48951048951048953
9687,DIGITAL,SubCanal 2,Grupo C,LUCCA ZADRA,5e2f26874df8b26bb6796961,6,0,0,6,0,0,3,3,0,0,3,3,,,0.5,0.5
9688,DIGITAL,SubCanal 2,Grupo C,BABI,5e2f26a1ff77531204876563,858,30,808,20,21,283,10,314,9,525,10,544,0.3,0.6497524752475248,0.5,0.634032634032634
9689,DIGITAL,SubCanal 2,Grupo C,RAFAEL,5e2f2744ff7753120487656e,102,53,0,49,37,0,24,61,16,0,25,41,0.3018867924528302,,0.5102040816326531,0.4019607843137255
9691,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e2f2f3eb090fe6c0619e177,7,0,0,7,0,0,4,4,0,0,3,3,,,0.42857142857142855,0.42857142857142855
9692,DIGITAL,SubCanal 2,Grupo D,NEIVA,5e2f3099210d2d1209b1677b,2,1,0,1,1,0,1,2,0,0,0,0,0.0,,0.0,0.0
9693,DIGITAL,SubCanal 2,Grupo C,RAFAEL,5e2f571bb090fe6c0619e292,841,475,0,366,332,0,183,515,143,0,183,326,0.30105263157894735,,0.5,0.3876337693222354
9694,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e2f7dca8cd87544c08ca81a,36,20,0,16,14,0,8,22,6,0,8,14,0.3,,0.5,0.3888888888888889
9695,DIGITAL,SubCanal 2,Grupo C,ANDREI,5e2f838156d05b5fa0c8a156,216,210,0,6,147,0,3,150,63,0,3,66,0.3,,0.5,0.3055555555555556
9696,DIGITAL,SubCanal 2,Grupo C,ARTHURO,5e2fa2cd210d2d1209b168b1,72,47,0,25,33,0,13,46,14,0,12,26,0.2978723404255319,,0.48,0.3611111111111111
9697,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e3029516bd9946d68c7f3b4,13,12,0,1,8,0,1,9,4,0,0,4,0.3333333333333333,,0.0,0.3076923076923077
9698,DIGITAL,SubCanal 2,Grupo C,WANESSA,5e302c05ec51e76bb1ee2957,416,165,132,119,116,46,60,222,49,86,59,194,0.296969696969697,0.6515151515151515,0.4957983193277311,0.46634615384615385
9699,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e302ce6b090fe6c0619e3cd,0,0,0,0,0,0,0,0,0,0,0,0,,,,
9700,DIGITAL,SubCanal 2,Grupo D,JULIA,5e303b9bf9e1566d6d495736,108,92,0,16,64,0,8,72,28,0,8,36,0.30434782608695654,,0.5,0.3333333333333333
9701,DIGITAL,SubCanal 2,Grupo C,VITOR,5e3040d4ec51e76bb1ee29e4,28,15,9,4,10,3,2,15,5,6,2,13,0.3333333333333333,0.6666666666666666,0.5,0.4642857142857143
9702,DIGITAL,SubCanal 2,Grupo C,PEDRO2,5e3042ffb090fe6c0619e479,4,2,0,2,1,0,1,2,1,0,1,2,0.5,,0.5,0.5
9703,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e30472a6bd9946d68c7f4ab,61,11,0,50,8,0,25,33,3,0,25,28,0.2727272727272727,,0.5,0.45901639344262296
9704,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e304d922a76ee44bb9d6ebe,1,0,0,1,0,0,1,1,0,0,0,0,,,0.0,0.0
9705,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e30538c56d05b5fa0c8a315,1,1,0,0,1,0,0,1,0,0,0,0,0.0,,,0.0
9706,DIGITAL,SubCanal 2,Grupo C,KAIO,5e305b11210d2d1209b16a9a,648,462,129,57,323,45,29,397,139,84,28,251,0.3008658008658009,0.6511627906976745,0.49122807017543857,0.3873456790123457
9707,DIGITAL,SubCanal 2,Grupo D,DEBORA,5e3062adb090fe6c0619e514,37,33,0,4,23,0,2,25,10,0,2,12,0.30303030303030304,,0.5,0.32432432432432434
9708,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e30654b6bd9946d68c7f537,1,0,0,1,0,0,1,1,0,0,0,0,,,0.0,0.0
9711,DIGITAL,SubCanal 2,Grupo C,VITOR,5e30910eff77531204876a65,476,292,0,184,205,0,92,297,87,0,92,179,0.2979452054794521,,0.5,0.3760504201680672
9712,DIGITAL,SubCanal 2,Grupo C,LUCCA ZADRA,5e3094d1b090fe6c0619e66b,61,44,0,17,31,0,9,40,13,0,8,21,0.29545454545454547,,0.47058823529411764,0.3442622950819672
9714,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e30ce715dff2305147d5700,2,1,0,1,1,0,1,2,0,0,0,0,0.0,,0.0,0.0
9717,DIGITAL,SubCanal 2,Grupo C,LUIS DROGHETTI,5e310fd3ab560e34f7be574c,8,0,0,8,0,0,4,4,0,0,4,4,,,0.5,0.5
9720,DIGITAL,SubCanal 2,Grupo D,DANIEL,5e317ea0ff77531204876bdd,125,106,0,19,74,0,9,83,32,0,10,42,0.3018867924528302,,0.5263157894736842,0.336
9721,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e317ecf1fa8e934fc5f44e5,11,0,0,11,0,0,6,6,0,0,5,5,,,0.45454545454545453,0.45454545454545453
9722,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e318a1d5dff2305147d5867,15,0,0,15,0,0,8,8,0,0,7,7,,,0.4666666666666667,0.4666666666666667
9723,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e31a6b2b090fe6c0619e8eb,152,8,0,144,6,0,72,78,2,0,72,74,0.25,,0.5,0.4868421052631579
9724,DIGITAL,SubCanal 2,Grupo D,DEBORA,5e31b3d956d05b5fa0c8a739,18,14,0,4,10,0,2,12,4,0,2,6,0.2857142857142857,,0.5,0.3333333333333333
9725,DIGITAL,SubCanal 2,Grupo B,INSIDE B,5e31b72eff77531204876d69,140,88,0,52,62,0,26,88,26,0,26,52,0.29545454545454547,,0.5,0.37142857142857144
9726,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e31b993210d2d1209b16eb5,10,2,0,8,2,0,4,6,0,0,4,4,0.0,,0.5,0.4
9727,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e31bc7a98e2f35f9bb037f2,0,0,0,0,0,0,0,0,0,0,0,0,,,,
9728,DIGITAL,SubCanal 2,Grupo C,ANDREI,5e31c252469f3167d1acee46,337,154,0,183,108,0,92,200,46,0,91,137,0.2987012987012987,,0.4972677595628415,0.4065281899109792
9730,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e31c89f6ca55211754095e2,0,0,0,0,0,0,0,0,0,0,0,0,,,,
9731,DIGITAL,SubCanal 2,Grupo D,JULIA,5e31db536ca5521175409659,4,0,0,4,0,0,2,2,0,0,2,2,,,0.5,0.5
9732,DIGITAL,SubCanal 2,Grupo D,DEBORA,5e31f0b9e7001452f11781bd,1,0,0,1,0,0,1,1,0,0,0,0,,,0.0,0.0
9733,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e31f49ee7001452f11781d1,11,0,0,11,0,0,6,6,0,0,5,5,,,0.45454545454545453,0.45454545454545453
9734,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e32c1031ab70f6fed9b4a16,44,42,0,2,30,0,1,31,12,0,1,13,0.2857142857142857,,0.5,0.29545454545454547
9735,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e32d646d350741b80cf39a2,4,0,0,4,0,0,2,2,0,0,2,2,,,0.5,0.5
9736,DIGITAL,SubCanal 2,Grupo C,PEDRO2,5e32da1d103c303cfa7b96f0,227,38,77,112,27,27,56,110,11,50,56,117,0.2894736842105263,0.6493506493506493,0.5,0.5154185022026432
9737,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e32dd868f1b7052ec3693cb,1,0,0,1,0,0,1,1,0,0,0,0,,,0.0,0.0
9738,DIGITAL,SubCanal 2,Grupo C,PEDRO2,5e32ec8862eb9867ccbaa90d,30,22,0,8,15,0,4,19,7,0,4,11,0.3181818181818182,,0.5,0.36666666666666664
9739,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e32ed12d574dd24e188c519,24,0,0,24,0,0,12,12,0,0,12,12,,,0.5,0.5
9740,DIGITAL,SubCanal 2,Grupo C,BABI,5e32f2efd350741b80cf3a8a,87,62,0,25,43,0,12,55,19,0,13,32,0.3064516129032258,,0.52,0.367816091954023
9741,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e32fca349a98c4aa81b0f77,9,0,0,9,0,0,5,5,0,0,4,4,,,0.4444444444444444,0.4444444444444444
9742,DIGITAL,SubCanal 2,Grupo C,LUIS DROGHETTI,5e33027a62eb9867ccbaa978,9,5,0,4,3,0,2,5,2,0,2,4,0.4,,0.5,0.4444444444444444
9744,DIGITAL,SubCanal 2,Grupo D,DEBORA,5e33380962eb9867ccbaaa98,8,7,0,1,5,0,1,6,2,0,0,2,0.2857142857142857,,0.0,0.25
9745,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e334137d350741b80cf3c5c,4,4,0,0,3,0,0,3,1,0,0,1,0.25,,,0.25
9746,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e3344ced350741b80cf3c81,232,208,0,24,145,0,12,157,63,0,12,75,0.30288461538461536,,0.5,0.3232758620689655
9747,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e334d391ab70f6fed9b4d3a,22,21,0,1,15,0,1,16,6,0,0,6,0.2857142857142857,,0.0,0.2727272727272727
9748,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e3352f08e8af91b7b2840b7,1,0,0,1,0,0,1,1,0,0,0,0,,,0.0,0.0
9749,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e3458b3d574dd24e188c927,39,35,0,4,25,0,2,27,10,0,2,12,0.2857142857142857,,0.5,0.3076923076923077
9750,DIGITAL,SubCanal 2,Grupo C,VITOR,5e345da5eea66b117a481903,118,79,0,39,56,0,19,75,23,0,20,43,0.2911392405063291,,0.5128205128205128,0.3644067796610169
9751,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e345ee21a18d43cf54303f6,16,4,0,12,2,0,6,8,2,0,6,8,0.5,,0.5,0.5
9752,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e3464e41a18d43cf543042d,11,5,0,6,4,0,3,7,1,0,3,4,0.2,,0.5,0.36363636363636365
9753,DIGITAL,SubCanal 2,Grupo C,ARTHURO,5e3467f8eea66b117a481968,466,306,0,160,214,0,80,294,92,0,80,172,0.3006535947712418,,0.5,0.36909871244635195
9754,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e3477c349a98c4aa81b147b,11,6,0,5,4,0,2,6,2,0,3,5,0.3333333333333333,,0.6,0.45454545454545453
9755,DIGITAL,SubCanal 2,Grupo C,LUIS DROGHETTI,5e34863e103c303cfa7b9c8d,21,6,14,1,4,5,1,10,2,9,0,11,0.3333333333333333,0.6428571428571429,0.0,0.5238095238095238
9756,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e354d41eea66b117a481ada,63,62,0,1,44,0,1,45,18,0,0,18,0.2903225806451613,,0.0,0.2857142857142857
9757,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e35c4aada709820931a749a,3,3,0,0,2,0,0,2,1,0,0,1,0.3333333333333333,,,0.3333333333333333
9759,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e3661b545250d5bc20dbdf0,2,1,0,1,1,0,1,2,0,0,0,0,0.0,,0.0,0.0
9760,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e36abf92cef86034d121f3f,131,77,0,54,54,0,27,81,23,0,27,50,0.2987012987012987,,0.5,0.3816793893129771
9761,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e36d81a785506504d1d0584,3,3,0,0,2,0,0,2,1,0,0,1,0.3333333333333333,,,0.3333333333333333
9762,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e36e403fed06a50e4255456,1,0,0,1,0,0,1,1,0,0,0,0,,,0.0,0.0
9763,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e370323fed06a50e425546e,80,54,0,26,38,0,13,51,16,0,13,29,0.2962962962962963,,0.5,0.3625
9764,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e372d4b3a33c743359cac7a,1,0,0,1,0,0,1,1,0,0,0,0,,,0.0,0.0
9765,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e3735cfcbb69f284762bcc2,4,0,0,4,0,0,2,2,0,0,2,2,,,0.5,0.5
9766,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e3809cadb7c6534d927ba9e,110,104,0,6,73,0,3,76,31,0,3,34,0.2980769230769231,,0.5,0.3090909090909091
9767,DIGITAL,SubCanal 2,Grupo D,DEBORA,5e381012112b2311909c5722,69,67,0,2,47,0,1,48,20,0,1,21,0.29850746268656714,,0.5,0.30434782608695654
9768,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e381c2d6bb6d30779bcde08,17,11,0,6,8,0,3,11,3,0,3,6,0.2727272727272727,,0.5,0.35294117647058826
9769,DIGITAL,SubCanal 2,Grupo C,VITOR,5e381f73a64fc45a30eb81ea,11,0,0,11,0,0,5,5,0,0,6,6,,,0.5454545454545454,0.5454545454545454
9770,DIGITAL,SubCanal 2,Grupo C,VITOR,5e3820b36bb6d30779bcde3a,74,0,0,74,0,0,37,37,0,0,37,37,,,0.5,0.5
9771,DIGITAL,SubCanal 2,Grupo C,LUIS DROGHETTI,5e3828f756d35723b753fda5,108,25,48,35,18,17,17,52,7,31,18,56,0.28,0.6458333333333334,0.5142857142857142,0.5185185185185185
9772,DIGITAL,SubCanal 2,Grupo D,NEIVA,5e383bea6bb6d30779bcdef2,7,6,0,1,4,0,1,5,2,0,0,2,0.3333333333333333,,0.0,0.2857142857142857
9773,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e383f0904043a5a42e55d0c,141,129,0,12,90,0,6,96,39,0,6,45,0.3023255813953488,,0.5,0.3191489361702128
9774,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e38493d3bc6eb02bd77b4ca,2,2,0,0,1,0,0,1,1,0,0,1,0.5,,,0.5
9775,DIGITAL,SubCanal 2,Grupo C,LIDER HUNTER,5e384f08a64fc45a30eb831d,11,0,0,11,0,0,5,5,0,0,6,6,,,0.5454545454545454,0.5454545454545454
9776,DIGITAL,SubCanal 2,Grupo C,PEDRO2,5e38553456d35723b753feb2,29,10,9,10,7,3,5,15,3,6,5,14,0.3,0.6666666666666666,0.5,0.4827586206896552
9777,DIGITAL,SubCanal 2,Grupo C,LUIS DROGHETTI,5e3869d56bb6d30779bce023,30,12,8,10,9,3,5,17,3,5,5,13,0.25,0.625,0.5,0.43333333333333335
9778,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e38713d55807866e35d168a,5,4,0,1,3,0,1,4,1,0,0,1,0.25,,0.0,0.2
9779,DIGITAL,SubCanal 2,Grupo C,RAFAEL,5e38722204043a5a42e55e21,25,13,5,7,9,2,3,14,4,3,4,11,0.3076923076923077,0.6,0.5714285714285714,0.44
9780,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e3875a4db8ec423c8489113,15,15,0,0,11,0,0,11,4,0,0,4,0.26666666666666666,,,0.26666666666666666
9781,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e3882b537345002f9c0bbac,1,0,0,1,0,0,1,1,0,0,0,0,,,0.0,0.0
9782,DIGITAL,SubCanal 2,Grupo A,AUTOCRED,5e38b34cfbd8f20e8f814916,2,0,0,2,0,0,1,1,0,0,1,1,,,0.5,0.5
