Canal,SubCanal,Grupo 1 ,Grupo 2,Afiliação,VL Receita Total,Receita Net MDR,Receita de antecipação de recebiveis,Outras Receitas,Custo de Net MDR,Custo de antecipação de recebiveis,Custo de Outras Receitas
DIGITAL,SubCanal 1,Grupo B,BASE,0FF2CE58-42BD-4855-90ED-144A9EC2502D,206,0,0,206,0,0,103
DIGITAL,SubCanal 1,Grupo E,PARCERIAS,0FF6F094-7826-42BA-A20D-B06CC5A0A620,3588,0,0,3588,0,0,1794
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,100073034,12,12,0,0,8,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,100098932,104,33,22,0,23,8,0
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,100300355,8,8,0,0,6,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,100376033,57,2,6,0,1,2,0
DIGITAL,SubCanal 1,Grupo B,BASE,100425289,1,1,0,0,1,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,100548631,90,90,0,0,63,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,100558274,60,7,4,0,5,1,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,100600411,104,23,32,0,16,11,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,100627252,57,3,5,0,2,2,0
DIGITAL,SubCanal 1,Grupo B,BASE,100753407,499,499,0,0,349,0,0
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,101091158,33,33,0,0,23,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,101102245,54,54,0,0,38,0,0
DIGITAL,SubCanal 1,Grupo B,FIELD D,101111906,6735,80,0,6655,56,0,3328
DIGITAL,SubCanal 1,Grupo B,LARGE A,101177B4-20AF-4F0C-B60A-63A2D89B1EAA,6015,0,0,6015,0,0,3007
DIGITAL,SubCanal 1,Grupo B,FIELD C,101292745,469,469,0,0,329,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,101345724,143,44,50,0,31,17,0
DIGITAL,SubCanal 1,Grupo B,FIELD C,101444828,65,-19,0,84,-13,0,42
DIGITAL,SubCanal 1,Grupo B,BASE,101729332,5,5,0,0,4,0,0
DIGITAL,SubCanal 1,Grupo B,INSIDE A,101826095,16468,1247,15221,0,873,5327,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,102134974,72,16,7,0,11,2,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,102201570,57,1,7,0,1,2,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,102212447,67,0,18,0,0,6,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,102255933,116,26,41,0,18,14,0
DIGITAL,SubCanal 1,Grupo B,FIELD D,102394626,-183,-183,0,0,-128,0,0
DIGITAL,SubCanal 1,Grupo B,INSIDE B,102444211,786,786,0,0,550,0,0
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,102597526,127,127,0,0,89,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,102634452,0,0,0,0,0,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,102672794,71,14,10,0,9,4,0
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,102724850,267,267,0,0,187,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,102794998,89,10,31,0,7,11,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,102853392,68,13,7,0,9,2,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,103114327,99,34,17,0,24,6,0
DIGITAL,SubCanal 1,Grupo B,BASE,103140730,66,23,43,0,16,15,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,103281811,78,8,22,0,5,8,0
DIGITAL,SubCanal 1,Grupo B,BASE,103345995,324,40,251,34,28,88,17
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,103359202,70,70,0,0,49,0,0
DIGITAL,SubCanal 1,Grupo C,LIDER HUNTER,103431384,3008,3008,0,0,2106,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,103451318,365,365,0,0,255,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,103605727,73,14,10,0,10,4,0
DIGITAL,SubCanal 1,Grupo B,BASE,103624488,885,745,0,0,522,0,0
DIGITAL,SubCanal 1,Grupo D,INSIDE,103757346,30,30,0,0,21,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,104094776,68,68,0,0,48,0,0
DIGITAL,SubCanal 1,Grupo D,INSIDE,104147797,633,633,0,0,443,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,104152624,1,1,0,0,1,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,104159426,55,55,0,0,39,0,0
DIGITAL,SubCanal 1,Grupo B,INSIDE B,104379558,752,748,0,4,524,0,2
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,104404761,279,279,0,0,195,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,104490906,193,193,0,0,135,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,104605302,333,122,161,0,85,56,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,104791548,95,22,24,0,16,8,0
DIGITAL,SubCanal 1,Grupo B,BASE,104793035,899,114,785,0,80,275,0
DIGITAL,SubCanal 1,Grupo B,BASE,105128177,12,12,0,0,8,0,0
DIGITAL,SubCanal 1,Grupo B,FIELD C,105206871,11778,7214,4565,0,5049,1598,0
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,105305314,5,5,0,0,4,0,0
DIGITAL,SubCanal 1,Grupo B,INSIDE A,105491850,46,0,0,46,0,0,23
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,105562033,3071,3071,0,0,2150,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,105651070,266,266,0,0,186,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,105814610,49,49,0,0,34,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,105826587,103,4,39,0,2,14,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,105831273,129,48,32,0,34,11,0
DIGITAL,SubCanal 1,Grupo B,BASE,105883774,32,0,0,32,0,0,16
DIGITAL,SubCanal 1,Grupo B,LARGE B,105896076,78,15,14,0,11,5,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,105949849,55,1,4,0,1,1,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,105991712,63,10,4,0,7,2,0
DIGITAL,SubCanal 1,Grupo B,BASE,106023059,324,205,119,0,144,42,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,106071702,55,0,4,0,0,1,0
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,106098580,177,177,0,0,124,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,106163557,164,52,63,0,36,22,0
DIGITAL,SubCanal 1,Grupo B,INSIDE B,106310833,1844,1844,0,0,1291,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,106331825,92,2,10,0,1,4,0
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,106358725,164,164,0,0,115,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,106370522,66,8,8,0,6,3,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,106444928,110,33,27,0,23,10,0
DIGITAL,SubCanal 1,Grupo B,BASE,106630460,10,10,0,0,7,0,0
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,106651055,76,76,0,0,53,0,0
DIGITAL,SubCanal 1,Grupo B,FIELD B,106891841,111,111,0,0,78,0,0
DIGITAL,SubCanal 1,Grupo B,INSIDE B,106901973,2247,2247,0,0,1573,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,107028118,87,17,21,0,12,7,0
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,107034850,111,111,0,0,78,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,107040389,50,50,0,0,35,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,107138648,360,270,0,0,189,0,0
DIGITAL,SubCanal 1,Grupo B,INSIDE B,107265180,253,253,0,0,177,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,107452918,101,13,39,0,9,14,0
DIGITAL,SubCanal 1,Grupo C,LIDER HUNTER,107716632,0,0,0,0,0,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,107754274,87,17,21,0,12,7,0
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,107908029,5,5,0,0,3,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,107926248,4,4,0,0,3,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,107970423,26,0,0,26,0,0,13
DIGITAL,SubCanal 1,Grupo B,BASE,108064998,15,15,0,0,10,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,108083440,3,3,0,0,2,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,108198285,959,145,814,0,101,285,0
DIGITAL,SubCanal 1,Grupo B,LIDER FARMER,108238767,0,0,0,0,0,0,0
DIGITAL,SubCanal 1,Grupo B,INSIDE B,108265520,2,2,0,0,1,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,108293727,235,170,0,64,119,0,32
DIGITAL,SubCanal 1,Grupo B,LARGE B,108351853,110,26,34,0,18,12,0
DIGITAL,SubCanal 1,Grupo B,FIELD C,108357957,0,0,0,0,0,0,0
DIGITAL,SubCanal 1,Grupo C,PEDRO,108462185,125,125,0,0,87,0,0
DIGITAL,SubCanal 1,Grupo C,LIDER HUNTER,108565098,-3,-3,0,0,-2,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,108613881,182,89,93,0,62,33,0
DIGITAL,SubCanal 1,Grupo B,BASE,108717118,18,18,0,0,12,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,108737503,21,21,0,0,15,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,108890449,124,124,0,0,87,0,0
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,108918219,-11,-11,0,0,-8,0,0
DIGITAL,SubCanal 1,Grupo B,FIELD A,108918547,823,0,0,823,0,0,412
DIGITAL,SubCanal 1,Grupo B,LARGE B,109042374,51,0,2,0,0,1,0
DIGITAL,SubCanal 1,Grupo B,BASE,109072591,126,126,0,0,88,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,109170958,18,18,0,0,13,0,0
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,109279092,141,141,0,0,99,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,109286142,140,52,38,0,37,13,0
DIGITAL,SubCanal 1,Grupo B,BASE,109323225,159,159,0,0,111,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,109376792,56,5,2,0,3,1,0
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,109378656,4,4,0,0,3,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,109510379,17,11,0,6,7,0,3
DIGITAL,SubCanal 1,Grupo D,INSIDE,109698338,1,1,0,0,0,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,109740230,285,285,0,0,199,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,109743320,133,30,54,0,21,19,0
DIGITAL,SubCanal 1,Grupo B,BASE,109785486,51,30,0,21,21,0,11
DIGITAL,SubCanal 1,Grupo B,LARGE B,109794630,50,0,1,0,0,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,109840220,-1,-1,0,0,0,0,0
DIGITAL,SubCanal 1,Grupo B,FIELD C,109921975,4424,4424,0,0,3097,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,109939571,60,8,3,0,6,1,0
DIGITAL,SubCanal 1,Grupo B,BASE,10E31AE1-D8BE-4384-9701-4D8D266DA768,309,0,0,309,0,0,154
DIGITAL,SubCanal 1,Grupo B,BASE,10E59613-E6D7-44DC-91A4-5BA385A0988F,206,0,0,206,0,0,103
DIGITAL,SubCanal 1,Grupo B,LARGE B,110143016,94,25,20,0,18,7,0
DIGITAL,SubCanal 1,Grupo B,FIELD A,110178824,-50,-50,0,0,-35,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,110354790,324,120,204,0,84,71,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,110561424,51,2,0,0,2,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,110571645,-129,-129,0,0,-91,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,110668080,108,30,30,0,21,11,0
DIGITAL,SubCanal 1,Grupo B,BASE,110748002,0,0,0,0,0,0,0
DIGITAL,SubCanal 1,Grupo B,FIELD A,110800500,9641,3765,0,5876,2636,0,2938
DIGITAL,SubCanal 1,Grupo B,INSIDE B,110851348,-105,-169,0,64,-119,0,32
DIGITAL,SubCanal 1,Grupo B,BASE,110929768,14,14,0,0,10,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,110991159,54,4,2,0,3,1,0
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,111000573,6,6,0,0,4,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,111063231,10,7,3,0,5,1,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,111090895,77,14,14,0,10,5,0
DIGITAL,SubCanal 1,Grupo B,BASE,111106105,253,253,0,0,177,0,0
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,111118677,871,871,0,0,610,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,111127E4-2EB0-4800-B239-E2317999BD53,206,0,0,206,0,0,103
DIGITAL,SubCanal 1,Grupo B,BASE,111130666,14,14,0,0,10,0,0
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,111194485,168,168,0,0,118,0,0
DIGITAL,SubCanal 1,Grupo B,LIDER FARMER,111218805,1,1,0,0,1,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,111224569,420,159,262,0,111,92,0
DIGITAL,SubCanal 1,Grupo B,BASE,111261794,291,88,125,0,62,44,0
DIGITAL,SubCanal 1,Grupo B,BASE,111357241,663,663,0,0,464,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,111402980,6,0,0,6,0,0,3
DIGITAL,SubCanal 1,Grupo D,INSIDE,111424292,15,15,0,0,11,0,0
DIGITAL,SubCanal 1,Grupo B,INSIDE A,111435108,16502,2542,13960,0,1780,4886,0
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,111442541,195,195,0,0,136,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,111443027,230,230,0,0,161,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,111513802,94,14,0,0,9,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,111634776,56,7,0,0,5,0,0
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,111731371,161,161,0,0,113,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,111870310,5,5,0,0,4,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,111940860,736,152,514,0,107,180,0
DIGITAL,SubCanal 1,Grupo B,INSIDE B,111945449,942,687,0,255,481,0,128
DIGITAL,SubCanal 1,Grupo B,LARGE B,111954142,55,1,5,0,1,2,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,112020457,51,2,0,0,2,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,112059867,26,26,0,0,18,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,112104665,7,7,0,0,5,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,112105704,75,75,0,0,52,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,112165806,417,241,127,0,168,45,0
DIGITAL,SubCanal 1,Grupo B,INSIDE A,112215673,807,14,793,0,10,278,0
DIGITAL,SubCanal 1,Grupo B,BASE,112265292,3,3,0,0,2,0,0
DIGITAL,SubCanal 1,Grupo D,INSIDE,112442903,18,18,0,0,13,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,112483789,148,148,0,0,104,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,112511898,5,5,0,0,4,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,112511998,81,19,13,0,13,4,0
DIGITAL,SubCanal 1,Grupo B,BASE,112712825,80,0,0,0,0,0,0
DIGITAL,SubCanal 1,Grupo B,INSIDE B,112737235,6566,525,3957,2085,367,1385,1043
DIGITAL,SubCanal 1,Grupo B,BASE,112770002,538,378,0,0,265,0,0
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,112887696,98,98,0,0,68,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,112924627,144,47,46,0,33,16,0
DIGITAL,SubCanal 1,Grupo B,INSIDE A,112940638,8130,1351,6779,0,946,2373,0
DIGITAL,SubCanal 1,Grupo C,JULIO,112977241,0,0,0,0,0,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,112994642,70,8,13,0,5,5,0
DIGITAL,SubCanal 1,Grupo B,INSIDE A,112BDF92-D2C7-4CD8-A3C0-9DE3FDF8C345,102,0,0,102,0,0,51
DIGITAL,SubCanal 1,Grupo B,BASE,113042026,17,17,0,0,12,0,0
DIGITAL,SubCanal 1,Grupo B,INSIDE A,113217436,150,0,150,0,0,53,0
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,113384959,1,1,0,0,1,0,0
DIGITAL,SubCanal 1,Grupo B,FIELD A,113388088,26,26,0,0,18,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,113400796,1046,861,0,185,603,0,93
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,113456567,259,259,0,0,181,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,113477926,84,19,16,0,13,6,0
DIGITAL,SubCanal 1,Grupo B,BASE,113486033,212,48,164,0,34,57,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,113513053,83,24,9,0,17,3,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,113572052,51,0,2,0,0,1,0
DIGITAL,SubCanal 1,Grupo B,BASE,114014991,633,177,407,0,124,142,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,114193702,125,35,41,0,24,14,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,114382495,154,29,26,0,20,9,0
DIGITAL,SubCanal 1,Grupo B,INSIDE B,114430814,412,289,123,0,203,43,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,114778498,-11,-11,0,0,-8,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,114804949,880,436,444,0,305,155,0
DIGITAL,SubCanal 1,Grupo B,BASE,114863899,25,25,0,0,17,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,114938886,184,73,62,0,51,22,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,114964923,58,5,4,0,4,1,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,114988285,77,13,16,0,9,6,0
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,114994320,31,31,0,0,22,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,114999327,128,36,42,0,25,15,0
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,115058722,811,811,0,0,568,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,115068141,208,59,149,0,41,52,0
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,115078832,147,147,0,0,103,0,0
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,115274271,190,190,0,0,133,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,115343408,18,6,0,11,4,0,6
DIGITAL,SubCanal 1,Grupo B,LARGE B,115408735,246,70,125,0,49,44,0
DIGITAL,SubCanal 1,Grupo B,INSIDE B,115427179,89,89,0,0,62,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,115439686,75,12,14,0,8,5,0
DIGITAL,SubCanal 1,Grupo B,BASE,115445675,1096,298,0,798,209,0,399
DIGITAL,SubCanal 1,Grupo B,INSIDE A,115455331,10203,1800,7871,532,1260,2755,266
DIGITAL,SubCanal 1,Grupo B,LARGE B,115488504,193,87,57,0,61,20,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,115507885,73,7,17,0,5,6,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,115526510,80,15,16,0,11,6,0
DIGITAL,SubCanal 1,Grupo B,INSIDE B,115680841,914,914,0,0,640,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,115781743,54,5,1,0,3,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,115813734,59,5,5,0,3,2,0
DIGITAL,SubCanal 1,Grupo B,BASE,115914168,86,86,0,0,61,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,115928647,70,7,14,0,5,5,0
DIGITAL,SubCanal 1,Grupo B,BASE,115955281,293,293,0,0,205,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,11600403-8A2A-4B92-8BDC-E147D936C232,257,0,0,257,0,0,129
DIGITAL,SubCanal 1,Grupo B,LARGE B,116035243,57,1,7,0,1,2,0
DIGITAL,SubCanal 1,Grupo C,PEDRO,116127892,86,86,0,0,60,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,116159500,58,7,2,0,5,1,0
DIGITAL,SubCanal 1,Grupo B,BASE,116165249,15,12,0,4,8,0,2
DIGITAL,SubCanal 1,Grupo B,BASE,116303938,5,5,0,0,3,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,116306695,56,4,2,0,3,1,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,116341395,65,11,5,0,8,2,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,116360511,68,15,4,0,10,1,0
DIGITAL,SubCanal 1,Grupo B,BASE,116395819,498,498,0,0,348,0,0
DIGITAL,SubCanal 1,Grupo B,FIELD A,116446251,81043,6788,74239,16,4752,25984,8
DIGITAL,SubCanal 1,Grupo B,LARGE B,116473619,69,8,13,0,5,4,0
DIGITAL,SubCanal 1,Grupo B,BASE,116491170,6,6,0,0,4,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,116548023,89,89,0,0,62,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,116641345,286,286,0,0,200,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,116746395,415,415,0,0,291,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,116801826,295,72,86,0,50,30,0
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,116842320,8,8,0,0,6,0,0
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,116861661,243,243,0,0,170,0,0
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,116866763,30,30,0,0,21,0,0
DIGITAL,SubCanal 1,Grupo B,INSIDE B,116877080,747,0,747,0,0,261,0
DIGITAL,SubCanal 1,Grupo B,FIELD C,116E6124-AC5A-4DE6-AA82-415E2B076379,412,0,0,412,0,0,206
DIGITAL,SubCanal 1,Grupo B,BASE,117071698,28,7,0,0,5,0,0
DIGITAL,SubCanal 1,Grupo B,FIELD A,117111825,65597,62376,3221,0,43663,1127,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,117236811,329,159,119,0,111,42,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,117273646,153,61,42,0,43,15,0
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,117276556,618,618,0,0,432,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,117302924,177,0,0,177,0,0,89
DIGITAL,SubCanal 1,Grupo B,LARGE B,117314622,68,4,15,0,3,5,0
DIGITAL,SubCanal 1,Grupo B,FIELD C,117347857,43335,-1880,45215,0,-1316,15825,0
DIGITAL,SubCanal 1,Grupo B,BASE,117393474,279,237,0,42,166,0,21
DIGITAL,SubCanal 1,Grupo B,LARGE B,117423702,51,0,2,0,0,1,0
DIGITAL,SubCanal 1,Grupo B,BASE,117488549,24,24,0,0,16,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,117497442,0,0,0,0,0,0,0
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,117784843,233,233,0,0,163,0,0
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,117815742,871,871,0,0,610,0,0
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,117992197,45,45,0,0,32,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,117C58FC-087F-4711-925D-06C1779AB8DF,206,0,0,206,0,0,103
DIGITAL,SubCanal 1,Grupo B,BASE,118028480,281,12,0,0,9,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,118037396,11,11,0,0,8,0,0
DIGITAL,SubCanal 1,Grupo B,INSIDE B,118336295,1770,0,0,1770,0,0,885
DIGITAL,SubCanal 1,Grupo B,BASE,118474639,83,67,0,16,47,0,8
DIGITAL,SubCanal 1,Grupo B,LARGE B,118499574,61,12,0,0,8,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,118675404,77,13,15,0,9,5,0
DIGITAL,SubCanal 1,Grupo B,BASE,118736821,222,222,0,0,155,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,118739942,110,10,8,92,7,3,46
DIGITAL,SubCanal 1,Grupo B,LARGE B,118760208,90,23,18,0,16,6,0
DIGITAL,SubCanal 1,Grupo B,BASE,118834317,29,29,0,0,21,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,118902824,234,234,0,0,164,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,118924118,70,9,12,0,6,4,0
DIGITAL,SubCanal 1,Grupo B,BASE,118972168,80,0,0,80,0,0,40
DIGITAL,SubCanal 1,Grupo B,LARGE B,119025454,89,19,21,0,13,7,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,119093886,121,34,38,0,24,13,0
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,119098925,28,28,0,0,20,0,0
DIGITAL,SubCanal 1,Grupo C,LIDER HUNTER,119139531,0,0,0,0,0,0,0
DIGITAL,SubCanal 1,Grupo B,FIELD B,119151543,191,50,141,0,35,49,0
DIGITAL,SubCanal 1,Grupo E,PARCERIA GUARDA CHUVA,119157028,5,5,0,0,3,0,0
DIGITAL,SubCanal 1,Grupo B,INSIDE A,11935DE0-45A0-49FF-B34B-A3DDAD432CB3,1072,0,0,1072,0,0,536
DIGITAL,SubCanal 1,Grupo B,INSIDE B,119663703,2449,2449,0,0,1714,0,0
DIGITAL,SubCanal 1,Grupo B,INSIDE B,119669354,1850,304,1475,0,213,516,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,119697363,54,1,4,0,1,1,0
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,119774034,1,1,0,0,1,0,0
DIGITAL,SubCanal 1,Grupo B,FIELD A,119871799,-2,-2,0,0,-1,0,0
DIGITAL,SubCanal 1,Grupo B,BASE,11C5125A-3991-4C90-8EAD-9904657931A9,257,0,0,257,0,0,129
DIGITAL,SubCanal 1,Grupo B,BASE,11D226D1-03FF-476A-B9F7-A93458AA5F61,360,0,0,360,0,0,180
DIGITAL,SubCanal 1,Grupo B,FIELD C,11D77700-7EEA-42CC-9E6D-25500F805B78,1854,0,0,1854,0,0,927
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,120001406,2,2,0,0,1,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,120041242,39499,31267,8232,0,21887,2881,0
DIGITAL,SubCanal 1,Grupo B,FIELD B,120101448,15609,1137,14472,0,796,5065,0
DIGITAL,SubCanal 1,Grupo D,INSIDE,120139271,291,0,0,291,0,0,145
DIGITAL,SubCanal 1,Grupo B,LARGE B,120229412,66,12,5,0,8,2,0
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,120248139,53,53,0,0,37,0,0
DIGITAL,SubCanal 1,Grupo B,INSIDE B,120258704,2094,1509,0,586,1056,0,293
DIGITAL,SubCanal 1,Grupo B,INSIDE B,120297345,1049,-13,1062,0,-9,372,0
DIGITAL,SubCanal 1,Grupo B,BASE,120315325,21,21,0,0,15,0,0
DIGITAL,SubCanal 1,Grupo B,PARCERIAS,120318311,127,127,0,0,89,0,0
DIGITAL,SubCanal 1,Grupo B,LARGE B,120443039,71,17,6,0,12,2,0
DIGITAL,SubCanal 1,Grupo B,INSIDE A,120455903,4801,4801,0,0,3361,0,0
